Source	Symbol	0
Adipose tissue_adipocyte	Adipoq	7
Adipose tissue_adipocyte	Agt	7
Adipose tissue_adipocyte	Cidea	7
Adipose tissue_adipocyte	Cidec	7
Adipose tissue_adipocyte	Cxcl12	7
Adipose tissue_adipocyte	Dgat2	7
Adipose tissue_adipocyte	Esm1	7
Adipose tissue_adipocyte	Fabp4	7
Adipose tissue_adipocyte	Gdpd2	7
Adipose tissue_adipocyte	Il1rn	7
Adipose tissue_adipocyte	Kng1	7
Adipose tissue_adipocyte	Kng2	7
Adipose tissue_adipocyte	Lep	7
Adipose tissue_adipocyte	Lepr	7
Adipose tissue_adipocyte	Lpl	7
Adipose tissue_adipocyte	Plin1	7
Adipose tissue_adipocyte	Pnpla2	7
Adipose tissue_adipocyte	Pparg	7
Adipose tissue_adipocyte	Serpina3g	7
Adipose tissue_adipocyte	Slc36a2	7
Adipose tissue_adipocyte	Slc7a10	7
Adipose tissue_adipocyte	Tbx1	7
Adipose tissue_adipocyte	Tmem26	7
Adipose tissue_adipocyte	Ucp1	7
Adipose tissue_alternatively activated macrophage	Chil3	2
Adipose tissue_alternatively activated macrophage	Clec10a	2
Adipose tissue_alternatively activated macrophage	Il4	2
Adipose tissue_alternatively activated macrophage	Mrc1	2
Adipose tissue_beige adipocyte	Cited1	3
Adipose tissue_beige adipocyte	P2rx5	3
Adipose tissue_beige adipocyte	Shox2	3
Adipose tissue_beige adipocyte	Slc7a10	3
Adipose tissue_beige adipocyte	Tbx1	3
Adipose tissue_beige adipocyte	Ucp1	3
Adipose tissue_bone cell	Alpl	1
Adipose tissue_bone cell	Bglap	1
Adipose tissue_bone cell	Col1a1	1
Adipose tissue_bone cell	Ogn	1
Adipose tissue_bone cell	Runx2	1
Adipose tissue_bone cell	Sp7	1
Adipose tissue_brown adipocyte	Cidea	3
Adipose tissue_brown adipocyte	Cox7a1	3
Adipose tissue_brown adipocyte	P2rx5	3
Adipose tissue_brown adipocyte	Slc7a10	3
Adipose tissue_brown adipocyte	Ucp1	3
Adipose tissue_brown adipocyte	Zic1	3
Adipose tissue_chondroblast	Acan	1
Adipose tissue_chondroblast	Col10a1	1
Adipose tissue_chondroblast	Col11a1	1
Adipose tissue_chondroblast	Comp	1
